_id,city,date,ad_count,avg_age,email_count,phone_count
6221455240741654807e1b0a,WESTERN MARYLAND,2022-03-02,6,25.666666666666668,0,6
6221455240741654807e1b0b,PLATTSBURGH,2022-02-26,7,28.0,0,7
6221455240741654807e1b0c,ST. ALBERT,2022-02-27,1,28.0,0,1
6221455240741654807e1b0d,MEADVILLE,2022-02-27,21,25.857142857142858,0,19
6221455240741654807e1b0e,MONTEREY,2022-02-28,90,27.533333333333335,0,63
6221455240741654807e1b0f,BALTIMORE,2022-02-28,701,26.459343794579173,1,413
6221455240741654807e1b10,SANTA BARBARA,2022-03-02,19,28.157894736842106,0,19
6221455240741654807e1b11,LOS ANGELES,2022-02-27,1161,25.37381567614126,2,682
6221455240741654807e1b12,MARTINSBURG,2022-02-26,2,24.0,0,1
6221455240741654807e1b13,ROCHESTER,2022-02-25,80,25.9875,0,63
6221455240741654807e1b14,LONGVIEW,2022-02-26,29,27.06896551724138,0,25
6221455240741654807e1b15,SAN DIEGO,2022-02-25,565,26.96637168141593,0,376
6221455240741654807e1b16,BISMARCK,2022-02-26,1,58.0,0,1
6221455240741654807e1b17,TEXARKANA,2022-02-27,15,27.0,0,15
6221455240741654807e1b18,EAST STROUDSBURG,2022-02-27,14,27.285714285714285,0,14
6221455240741654807e1b19,SAN FRANCISCO,2022-02-27,437,26.011441647597255,1,270
6221455240741654807e1b1a,UTICA,2022-03-02,7,26.0,0,6
6221455240741654807e1b1b,NEW HAVEN,2022-02-25,8,25.75,0,6
6221455240741654807e1b1c,DECATUR,2022-02-25,11,25.636363636363637,0,8
6221455240741654807e1b1d,GAINESVILLE,2022-02-26,57,27.87719298245614,0,44
6221455240741654807e1b1e,BILLINGS,2022-03-02,3,30.666666666666668,0,3
6221455240741654807e1b1f,FORT MYERS,2022-02-25,191,27.670157068062828,2,137
6221455240741654807e1b20,CALGARY,2022-03-02,22,34.22727272727273,0,21
6221455240741654807e1b21,PLATTSBURGH,2022-03-02,8,28.125,0,8
6221455240741654807e1b22,MASON CITY,2022-02-25,5,25.4,0,3
6221455240741654807e1b23,YREKA,2022-02-27,5,24.8,0,5
6221455240741654807e1b24,CENTRAL JERSEY,2022-02-28,296,26.152027027027028,0,177
6221455240741654807e1b25,TORRINGTON,2022-02-27,8,26.375,0,6
6221455240741654807e1b26,BISMARCK,2022-03-01,2,58.0,0,1
6221455240741654807e1b27,ROANOKE,2022-02-27,11,26.181818181818183,1,10
6221455240741654807e1b28,APPLETON,2022-02-27,23,25.956521739130434,0,19
6221455240741654807e1b29,ALEXANDRIA,2022-02-25,36,26.444444444444443,1,28
6221455240741654807e1b2a,BINGHAMTON,2022-02-28,22,26.681818181818183,0,15
6221455240741654807e1b2b,BOULDER,2022-03-02,15,27.733333333333334,0,15
6221455240741654807e1b2c,CASPER,2022-02-27,2,25.0,0,2
6221455240741654807e1b2d,FORT WORTH,2022-02-26,391,26.391304347826086,2,281
6221455240741654807e1b2e,OMAHA,2022-02-26,18,27.555555555555557,0,13
6221455240741654807e1b2f,BOULDER,2022-02-26,19,26.105263157894736,0,16
6221455240741654807e1b30,LAKE HAVASU CITY,2022-03-01,6,28.666666666666668,0,5
6221455240741654807e1b31,JACKSONVILLE,2022-02-28,287,26.846689895470384,1,200
6221455240741654807e1b32,LONG BEACH,2022-02-25,259,25.694980694980696,1,180
6221455240741654807e1b33,KITCHENER,2022-02-27,4,28.25,0,3
6221455240741654807e1b34,HICKORY,2022-02-27,32,26.28125,0,27
6221455240741654807e1b35,FORT COLLINS,2022-02-28,26,26.576923076923077,0,20
6221455240741654807e1b36,BARRIE,2022-02-28,13,30.153846153846153,0,11
6221455240741654807e1b37,FINGER LAKES,2022-02-27,13,28.076923076923077,0,10
6221455240741654807e1b38,WARWICK,2022-02-28,2,26.0,0,2
6221455240741654807e1b39,DALLAS,2022-03-02,873,27.142038946162657,2,763
6221455240741654807e1b3a,BROWNSVILLE,2022-02-25,43,26.651162790697676,1,38
6221455240741654807e1b3b,JONESBORO,2022-02-25,4,26.25,0,4
6221455240741654807e1b3c,HAGERSTOWN,2022-02-25,11,25.545454545454547,0,10
6221455240741654807e1b3d,KLAMATH FALLS,2022-02-27,4,25.25,0,3
6221455240741654807e1b3e,BRUNSWICK,2022-02-25,36,27.13888888888889,0,29
6221455240741654807e1b3f,BILLINGS,2022-02-28,5,31.6,0,4
6221455240741654807e1b40,SAINT JOSEPH,2022-02-25,14,28.857142857142858,0,10
6221455240741654807e1b41,SHEBOYGAN,2022-02-26,20,26.35,0,16
6221455240741654807e1b42,MUSCLE SHOALS,2022-02-27,5,29.8,0,4
6221455240741654807e1b43,HUDSON VALLEY,2022-02-25,30,25.566666666666666,0,23
6221455240741654807e1b44,BRUNSWICK,2022-03-01,30,27.5,0,24
6221455240741654807e1b45,TRAVERSE CITY,2022-02-28,5,28.8,0,4
6221455240741654807e1b46,DAVENPORT,2022-02-25,7,26.857142857142858,0,6
6221455240741654807e1b47,NEW RIVER VALLEY,2022-03-02,5,27.2,0,5
6221455240741654807e1b48,BATON ROUGE,2022-03-01,270,27.196296296296296,1,176
6221455240741654807e1b49,ITHACA,2022-02-28,11,26.818181818181817,0,9
6221455240741654807e1b4a,PALM CITY,2022-03-02,30,27.633333333333333,1,30
6221455240741654807e1b4b,LASALLE,2022-02-28,13,28.153846153846153,0,11
6221455240741654807e1b4c,SAN MARCOS,2022-02-28,33,25.424242424242426,0,28
6221455240741654807e1b4d,HUNTSVILLE,2022-02-27,83,26.337349397590362,0,59
6221455240741654807e1b4e,ANAHEIM,2022-03-02,213,26.718309859154928,0,192
6221455240741654807e1b4f,LOGAN,2022-02-27,6,24.833333333333332,0,4
6221455240741654807e1b50,BARRIE,2022-02-26,18,28.444444444444443,0,14
6221455240741654807e1b51,PROVO,2022-02-26,11,27.818181818181817,0,6
6221455240741654807e1b52,BARNSTABLE,2022-02-27,7,25.857142857142858,0,7
6221455240741654807e1b53,AKRON,2022-02-26,45,26.622222222222224,0,38
6221455240741654807e1b54,MUSCLE SHOALS,2022-03-01,3,25.666666666666668,0,2
6221455240741654807e1b55,DEL RIO,2022-03-02,13,25.846153846153847,0,13
6221455240741654807e1b56,WACO,2022-02-25,67,26.91044776119403,0,49
6221455240741654807e1b57,ALLENTOWN,2022-02-27,61,25.78688524590164,0,47
6221455240741654807e1b58,ONTARIO,2022-02-25,705,25.44822695035461,1,324
6221455240741654807e1b59,TEXARKANA,2022-03-02,12,27.583333333333332,0,12
6221455240741654807e1b5a,SHREVEPORT,2022-03-02,43,26.976744186046513,0,42
6221455240741654807e1b5b,YAKIMA,2022-03-02,8,25.75,0,8
6221455240741654807e1b5c,BRUNSWICK,2022-03-02,25,27.16,0,25
6221455240741654807e1b5d,TAMPA,2022-03-02,531,29.384180790960453,2,506
6221455240741654807e1b5e,CINCINNATI,2022-02-28,200,28.805,0,147
6221455240741654807e1b5f,MUSKEGON,2022-03-02,1,26.0,0,1
6221455240741654807e1b60,MACON,2022-03-01,123,28.097560975609756,0,93
6221455240741654807e1b61,MORGANTOWN,2022-03-02,1,24.0,0,1
6221455240741654807e1b62,YONKERS,2022-03-02,97,25.52577319587629,0,77
6221455240741654807e1b63,GAINESVILLE,2022-03-02,48,27.25,1,48
6221455240741654807e1b64,CHARLOTTE,2022-03-02,344,27.15988372093023,0,310
6221455240741654807e1b65,MCALLEN,2022-02-26,143,25.426573426573427,0,64
6221455240741654807e1b66,JACKSON,2022-02-27,91,27.36263736263736,0,56
6221455240741654807e1b67,FORT LAUDERDALE,2022-02-25,745,27.668456375838925,3,492
6221455240741654807e1b68,MEADVILLE,2022-02-25,23,25.82608695652174,0,19
6221455240741654807e1b69,KANSAS CITY,2022-02-28,227,27.475770925110133,0,156
6221455240741654807e1b6a,CHESAPEAKE,2022-02-26,27,27.14814814814815,1,23
6221455240741654807e1b6b,SAN ANTONIO,2022-02-26,531,27.947269303201505,1,359
6221455240741654807e1b6c,JERSEY SHORE,2022-02-27,67,26.83582089552239,0,52
6221455240741654807e1b6d,MARGERETVILLE,2022-02-27,8,29.375,0,8
6221455240741654807e1b6e,SAN MARCOS,2022-03-02,25,26.64,0,25
6221455240741654807e1b6f,CEDAR RAPIDS,2022-02-27,8,29.125,0,5
6221455240741654807e1b70,MUNCIE,2022-03-01,8,26.25,0,6
6221455240741654807e1b71,KEY WEST,2022-02-25,27,26.59259259259259,1,23
6221455240741654807e1b72,DECATUR,2022-02-27,13,28.153846153846153,0,9
6221455240741654807e1b73,TORONTO,2022-03-01,353,27.63456090651558,3,227
6221455240741654807e1b74,TRI-CITIES,2022-03-01,29,24.93103448275862,0,16
6221455240741654807e1b75,HONOLULU,2022-03-02,10,24.5,0,9
6221455240741654807e1b76,PROVO,2022-03-02,9,27.666666666666668,0,7
6221455240741654807e1b77,WILLIAMSPORT,2022-03-01,18,25.77777777777778,0,15
6221455240741654807e1b78,TAMPA,2022-02-25,812,29.2192118226601,4,541
6221455240741654807e1b79,MADISON,2022-02-26,33,26.666666666666668,0,29
6221455240741654807e1b7a,LITTLE ROCK,2022-03-01,145,28.00689655172414,0,106
6221455240741654807e1b7b,CEDAR RAPIDS,2022-03-02,6,27.666666666666668,0,6
6221455240741654807e1b7c,LANSING,2022-02-28,11,26.454545454545453,0,9
6221455240741654807e1b7d,HARRISBURG,2022-02-27,62,25.758064516129032,0,48
6221455240741654807e1b7e,KITCHENER,2022-02-26,7,27.285714285714285,0,7
6221455240741654807e1b7f,TACOMA,2022-02-27,203,26.23152709359606,0,131
6221455240741654807e1b80,PORT HURON,2022-02-28,4,27.0,0,4
6221455240741654807e1b81,MILWAUKEE,2022-03-02,106,25.037735849056602,0,100
6221455240741654807e1b82,SEATTLE,2022-02-28,306,25.81699346405229,2,187
6221455240741654807e1b83,ST. AUGUSTINE,2022-02-28,32,26.0625,0,23
6221455240741654807e1b84,JONESBORO,2022-03-01,9,25.77777777777778,0,8
6221455240741654807e1b85,PITTSBURGH,2022-02-28,187,27.272727272727273,0,136
6221455240741654807e1b86,TOPEKA,2022-03-02,1,26.0,0,1
6221455240741654807e1b87,SHREVEPORT,2022-02-28,59,26.47457627118644,0,43
6221455240741654807e1b88,SALT LAKE CITY,2022-02-27,236,29.99576271186441,1,140
6221455240741654807e1b89,MARGERETVILLE,2022-03-01,5,26.0,0,5
6221455240741654807e1b8a,DAYTON,2022-02-27,88,26.613636363636363,0,60
6221455240741654807e1b8b,TUSCALOOSA,2022-03-01,13,26.23076923076923,0,10
6221455240741654807e1b8c,MORGANTOWN,2022-03-01,2,24.0,0,1
6221455240741654807e1b8d,MISSOULA,2022-02-27,2,26.0,0,2
6221455240741654807e1b8e,DAVENPORT,2022-03-02,2,28.5,0,2
6221455240741654807e1b8f,ELKO,2022-03-02,6,25.5,0,6
6221455240741654807e1b90,CRESTVIEW,2022-02-26,23,27.695652173913043,1,20
6221455240741654807e1b91,BILLINGS,2022-02-27,4,34.75,0,4
6221455240741654807e1b92,SAINT JOSEPH,2022-02-28,16,26.0625,0,12
6221455240741654807e1b93,EVERETT,2022-02-26,40,26.5,0,32
6221455240741654807e1b94,ASHTABULA,2022-02-27,16,27.75,0,12
6221455240741654807e1b95,COLLEGE STATION,2022-03-02,74,26.58108108108108,1,71
6221455240741654807e1b96,SACRAMENTO,2022-02-28,636,26.42610062893082,1,421
6221455240741654807e1b97,SIOUX FALLS,2022-02-25,1,31.0,0,1
6221455240741654807e1b98,DANVILLE,2022-02-27,18,26.27777777777778,1,15
6221455240741654807e1b99,ELKO,2022-02-25,11,26.0,0,8
6221455240741654807e1b9a,ASPEN,2022-03-02,8,26.75,0,8
6221455240741654807e1b9b,MONTEREY,2022-02-27,96,28.145833333333332,0,61
6221455240741654807e1b9c,TOPEKA,2022-02-28,2,23.5,0,2
6221455240741654807e1b9d,GRAND JUNCTION,2022-02-27,8,27.0,0,6
6221455240741654807e1b9e,YREKA,2022-02-25,10,27.2,0,10
6221455240741654807e1b9f,TRI-CITIES,2022-02-27,25,25.16,0,18
6221455240741654807e1ba0,RICHMOND,2022-02-28,193,27.29015544041451,0,127
6221455240741654807e1ba1,CINCINNATI,2022-02-27,221,28.918552036199095,0,153
6221455240741654807e1ba2,LAFAYETTE,2022-02-26,71,26.169014084507044,1,52
6221455240741654807e1ba3,EVERETT,2022-03-01,45,26.42222222222222,0,34
6221455240741654807e1ba4,BUFFALO,2022-03-02,149,27.51006711409396,1,142
6221455240741654807e1ba5,BUTTE,2022-03-01,1,27.0,0,1
6221455240741654807e1ba6,CORVALLIS,2022-02-27,7,26.0,0,6
6221455240741654807e1ba7,ONEONTA,2022-03-01,8,28.625,0,7
6221455240741654807e1ba8,NEW ORLEANS,2022-02-25,269,26.524163568773233,0,178
6221455240741654807e1ba9,FORT MYERS,2022-02-27,147,27.374149659863946,2,114
6221455240741654807e1baa,SOUTH BEND,2022-03-01,37,26.243243243243242,0,28
6221455240741654807e1bab,COLUMBUS,2022-02-27,366,26.96448087431694,0,250
6221455240741654807e1bac,IMPERIAL,2022-02-27,17,26.0,0,15
6221455240741654807e1bad,CHAMBERSBURG,2022-02-27,15,26.066666666666666,0,15
6221455240741654807e1bae,NEW ORLEANS,2022-02-28,308,26.48701298701299,1,210
6221455240741654807e1baf,DANVILLE,2022-02-25,18,25.61111111111111,0,15
6221455240741654807e1bb0,SAN DIEGO,2022-02-26,532,26.672932330827066,1,340
6221455240741654807e1bb1,SOUTH CHARLESTON,2022-02-26,2,24.0,0,1
6221455240741654807e1bb2,BOWLING GREEN,2022-02-28,15,27.733333333333334,0,12
6221455240741654807e1bb3,WATERLOO,2022-03-01,6,27.166666666666668,0,5
6221455240741654807e1bb4,VICTORIA,2022-03-02,23,25.869565217391305,0,23
6221455240741654807e1bb5,TOLEDO,2022-03-02,54,27.166666666666668,0,50
6221455240741654807e1bb6,BARNSTABLE,2022-03-02,10,27.3,0,10
6221455240741654807e1bb7,STILLWATER,2022-03-02,5,26.6,0,5
6221455240741654807e1bb8,AMARILLO,2022-03-02,41,27.390243902439025,0,41
6221455240741654807e1bb9,ROCKFORD,2022-02-27,37,28.37837837837838,0,27
6221455240741654807e1bba,MIAMI,2022-02-27,829,26.863691194209892,2,574
6221455240741654807e1bbb,LANSING,2022-02-27,7,31.428571428571427,0,6
6221455240741654807e1bbc,GRAND RAPIDS,2022-02-28,25,24.8,0,21
6221455240741654807e1bbd,DES MOINES,2022-03-02,9,27.0,0,9
6221455240741654807e1bbe,MINOT,2022-03-01,5,26.0,0,4
6221455240741654807e1bbf,MARGERETVILLE,2022-02-28,9,26.77777777777778,0,6
6221455240741654807e1bc0,NIAGARA,2022-02-25,19,28.789473684210527,0,19
6221455240741654807e1bc1,HUNTSVILLE,2022-02-26,97,26.701030927835053,0,80
6221455240741654807e1bc2,ELMIRA,2022-02-27,26,27.884615384615383,0,20
6221455240741654807e1bc3,AMARILLO,2022-03-01,59,26.135593220338983,0,45
6221455240741654807e1bc4,NORTH MISSISSIPPI,2022-02-27,21,28.952380952380953,0,14
6221455240741654807e1bc5,PANAMA CITY,2022-02-26,38,26.657894736842106,1,33
6221455240741654807e1bc6,SCRANTON,2022-02-26,32,26.5,0,26
6221455240741654807e1bc7,PENSACOLA,2022-02-27,35,26.742857142857144,1,31
6221455240741654807e1bc8,PROVO,2022-02-28,13,28.076923076923077,0,9
6221455240741654807e1bc9,WATERTOWN,2022-03-02,6,26.333333333333332,0,6
6221455240741654807e1bca,DUBUQUE,2022-03-02,3,26.0,0,3
6221455240741654807e1bcb,OKLAHOMA CITY,2022-03-01,131,26.923664122137403,0,88
6221455240741654807e1bcc,CASPER,2022-03-02,3,24.666666666666668,0,3
6221455240741654807e1bcd,WAUSAU,2022-02-27,19,26.789473684210527,0,16
6221455240741654807e1bce,SAN FRANCISCO,2022-03-02,237,26.248945147679326,1,214
6221455240741654807e1bcf,JERSEY SHORE,2022-03-02,60,26.483333333333334,0,59
6221455240741654807e1bd0,BOONE,2022-02-28,14,25.5,0,14
6221455240741654807e1bd1,COLORADO SPRINGS,2022-03-02,32,26.0,0,32
6221455240741654807e1bd2,DALLAS,2022-03-01,1302,27.134408602150536,2,828
6221455240741654807e1bd3,WEST PALM BEACH,2022-02-26,413,28.08958837772397,2,279
6221455240741654807e1bd4,ESSEX,2022-02-27,1,26.0,0,1
6221455240741654807e1bd5,ZANESVILLE,2022-02-28,15,27.333333333333332,0,13
6221455240741654807e1bd6,HALIFAX,2022-02-25,1,23.0,0,1
6221455240741654807e1bd7,LAKELAND,2022-03-01,5,37.0,0,3
6221455240741654807e1bd8,MILWAUKEE,2022-02-26,152,25.032894736842106,0,111
6221455240741654807e1bd9,KALISPELL,2022-02-28,1,24.0,0,1
6221455240741654807e1bda,OAKLAND,2022-02-28,438,25.26255707762557,0,270
6221455240741654807e1bdb,FLORENCE,2022-02-27,60,26.216666666666665,0,47
6221455240741654807e1bdc,MODESTO,2022-02-28,115,25.330434782608695,1,81
6221455240741654807e1bdd,SEATTLE,2022-03-02,171,25.742690058479532,1,159
6221455240741654807e1bde,PEORIA,2022-03-02,8,27.375,0,8
6221455240741654807e1bdf,SCRANTON,2022-02-28,18,27.5,0,18
6221455240741654807e1be0,SCOTTSBLUFF,2022-03-02,1,24.0,0,1
6221455240741654807e1be1,KOKOMO,2022-03-01,11,25.0,0,7
6221455240741654807e1be2,ALBUQUERQUE,2022-03-02,12,25.916666666666668,0,12
6221455240741654807e1be3,MATTOON,2022-02-25,9,26.333333333333332,0,8
6221455240741654807e1be4,NEWPORT NEWS,2022-03-01,34,26.88235294117647,1,27
6221455240741654807e1be5,BEAUMONT,2022-02-27,63,26.603174603174605,0,46
6221455240741654807e1be6,SAN MARCOS,2022-02-25,37,27.62162162162162,0,30
6221455240741654807e1be7,TACOMA,2022-02-28,207,27.03864734299517,0,140
6221455240741654807e1be8,MARQUETTE,2022-03-01,4,26.0,0,3
6221455240741654807e1be9,WINSTON-SALEM,2022-03-01,42,27.047619047619047,0,37
6221455240741654807e1bea,DENVER,2022-02-25,518,28.333976833976834,1,308
6221455240741654807e1beb,ALTADENA,2022-03-01,37,26.27027027027027,0,30
6221455240741654807e1bec,AMARILLO,2022-02-25,60,26.0,0,46
6221455240741654807e1bed,LAREDO,2022-03-01,36,26.86111111111111,0,31
6221455240741654807e1bee,ALBANY,2022-03-01,98,26.653061224489797,0,79
6221455240741654807e1bef,PALMDALE,2022-03-01,95,25.28421052631579,0,62
6221455240741654807e1bf0,BRIDGEPORT,2022-02-25,16,25.4375,0,10
6221455240741654807e1bf1,GALVESTON,2022-02-27,60,27.383333333333333,0,52
6221455240741654807e1bf2,MONTEREY,2022-02-26,105,27.742857142857144,0,70
6221455240741654807e1bf3,VISALIA,2022-02-26,45,26.91111111111111,0,38
6221455240741654807e1bf4,TEXARKANA,2022-02-28,19,26.157894736842106,0,18
6221455240741654807e1bf5,SARASOTA,2022-03-01,59,28.559322033898304,0,46
6221455240741654807e1bf6,BUFFALO,2022-03-01,251,27.51394422310757,1,169
6221455240741654807e1bf7,VANCOUVER,2022-03-01,2,24.0,0,2
6221455240741654807e1bf8,YONKERS,2022-02-25,158,26.17721518987342,0,101
6221455240741654807e1bf9,PARKERSBURG,2022-02-25,1,24.0,0,1
6221455240741654807e1bfa,MARQUETTE,2022-02-26,4,26.0,0,3
6221455240741654807e1bfb,ONTARIO,2022-02-28,701,25.432239657631953,2,317
6221455240741654807e1bfc,PORTLAND,2022-03-01,303,28.224422442244226,1,190
6221455240741654807e1bfd,PALM SPRINGS,2022-02-27,80,26.65,0,58
6221455240741654807e1bfe,TEXOMA,2022-02-28,19,25.68421052631579,0,18
6221455240741654807e1bff,MANCHESTER,2022-02-28,5,26.6,0,4
6221455240741654807e1c00,WACO,2022-03-02,39,27.153846153846153,0,38
6221455240741654807e1c01,CHEYENNE,2022-02-27,1,26.0,0,1
6221455240741654807e1c02,ST. AUGUSTINE,2022-02-26,37,26.135135135135137,1,32
6221455240741654807e1c03,WARWICK,2022-03-02,2,28.0,0,2
6221455240741654807e1c04,OCALA,2022-03-02,48,28.770833333333332,0,47
6221455240741654807e1c05,PULLMAN,2022-02-27,19,25.894736842105264,0,15
6221455240741654807e1c06,SAN MATEO,2022-02-28,46,26.195652173913043,0,35
6221455240741654807e1c07,DEL RIO,2022-03-01,25,25.88,0,23
6221455240741654807e1c08,HAGERSTOWN,2022-02-26,20,25.75,0,15
6221455240741654807e1c09,SANTA BARBARA,2022-02-27,19,25.736842105263158,0,14
6221455240741654807e1c0a,FARGO,2022-02-27,3,28.666666666666668,0,2
6221455240741654807e1c0b,JOPLIN,2022-03-01,14,25.142857142857142,0,11
6221455240741654807e1c0c,WILMINGTON,2022-02-27,160,25.55,0,90
6221455240741654807e1c0d,MODESTO,2022-03-01,117,25.683760683760685,2,80
6221455240741654807e1c0e,GRAND JUNCTION,2022-02-25,6,26.5,0,5
6221455240741654807e1c0f,HILO,2022-02-25,3,25.333333333333332,0,2
6221455240741654807e1c10,LAKELAND,2022-02-27,3,34.666666666666664,0,2
6221455240741654807e1c11,BIRMINGHAM,2022-02-28,161,27.018633540372672,0,113
6221455240741654807e1c12,OWEN SOUND,2022-02-28,1,35.0,0,1
6221455240741654807e1c13,MCALLEN,2022-02-27,124,25.31451612903226,0,56
6221455240741654807e1c14,MERCED,2022-02-27,28,26.25,0,24
6221455240741654807e1c15,ALTADENA,2022-02-27,52,27.307692307692307,0,32
6221455240741654807e1c16,REDDING,2022-02-26,36,26.22222222222222,0,27
6221455240741654807e1c17,ORLANDO,2022-02-25,763,27.022280471821755,3,450
6221455240741654807e1c18,TAMPA,2022-02-28,788,29.1751269035533,2,516
6221455240741654807e1c19,ZANESVILLE,2022-02-27,17,26.294117647058822,0,15
6221455240741654807e1c1a,FREDERICK,2022-02-27,24,26.75,0,19
6221455240741654807e1c1b,ALBUQUERQUE,2022-03-01,26,26.26923076923077,0,18
6221455240741654807e1c1c,COOKEVILLE,2022-03-01,25,26.2,0,18
6221455240741654807e1c1d,DECATUR,2022-03-01,10,28.3,0,8
6221455240741654807e1c1e,CHICO,2022-03-02,25,25.08,0,25
6221455240741654807e1c1f,COLUMBIA,2022-02-27,248,27.927419354838708,0,179
6221455240741654807e1c20,KLAMATH FALLS,2022-02-25,5,27.0,0,3
6221455240741654807e1c21,SAN LUIS OBISPO,2022-02-26,23,28.304347826086957,0,15
6221455240741654807e1c22,WINNIPEG,2022-02-25,25,32.08,0,17
6221455240741654807e1c23,PARKERSBURG,2022-02-28,1,24.0,0,1
6221455240741654807e1c24,BELLEVILLE,2022-02-28,1,28.0,0,1
6221455240741654807e1c25,CHARLOTTE,2022-02-26,555,27.62882882882883,0,345
6221455240741654807e1c26,MEMPHIS,2022-02-26,615,26.902439024390244,0,389
6221455240741654807e1c27,MARGERETVILLE,2022-02-25,6,25.333333333333332,0,6
6221455240741654807e1c28,EUGENE,2022-02-27,13,31.692307692307693,0,11
6221455240741654807e1c29,NASHVILLE,2022-02-26,341,27.331378299120235,1,218
6221455240741654807e1c2a,LASALLE,2022-03-02,7,29.857142857142858,0,7
6221455240741654807e1c2b,KALAMAZOO,2022-02-28,8,25.5,0,6
6221455240741654807e1c2c,WICHITA,2022-03-01,58,25.724137931034484,0,39
6221455240741654807e1c2d,AUBURN,2022-02-28,11,26.818181818181817,0,10
6221455240741654807e1c2e,EL PASO,2022-02-25,83,26.57831325301205,0,63
6221455240741654807e1c2f,BELLINGHAM,2022-02-26,31,26.29032258064516,0,23
6221455240741654807e1c30,KOKOMO,2022-03-02,6,25.5,0,6
6221455240741654807e1c31,FORT SMITH,2022-02-25,7,27.0,0,6
6221455240741654807e1c32,MILFORD,2022-03-01,1,25.0,0,1
6221455240741654807e1c33,PALM CITY,2022-02-25,35,28.457142857142856,0,27
6221455240741654807e1c34,HIGH POINT,2022-02-26,40,25.325,0,31
6221455240741654807e1c35,TRI-CITIES,2022-02-28,31,24.774193548387096,0,19
6221455240741654807e1c36,NEW BEDFORD,2022-03-01,10,29.3,0,9
6221455240741654807e1c37,BRANDON,2022-02-25,1,29.0,1,1
6221455240741654807e1c38,OKLAHOMA CITY,2022-03-02,72,26.36111111111111,0,71
6221455240741654807e1c39,SANTA BARBARA,2022-02-26,19,28.210526315789473,0,14
6221455240741654807e1c3a,RED DEER,2022-02-28,2,38.0,0,2
6221455240741654807e1c3b,COOKEVILLE,2022-02-27,35,26.314285714285713,0,26
6221455240741654807e1c3c,REDDING,2022-03-01,28,27.178571428571427,0,24
6221455240741654807e1c3d,AKRON,2022-02-28,50,26.04,0,38
6221455240741654807e1c3e,SAN FRANCISCO,2022-03-01,418,26.126794258373206,1,275
6221455240741654807e1c3f,DOVER,2022-02-28,7,26.571428571428573,0,5
6221455240741654807e1c40,RENO,2022-02-26,86,29.22093023255814,0,65
6221455240741654807e1c41,ASHEVILLE,2022-02-25,40,25.925,0,32
6221455240741654807e1c42,NORFOLK,2022-02-28,76,28.407894736842106,0,52
6221455240741654807e1c43,MACON,2022-03-02,104,28.01923076923077,0,97
6221455240741654807e1c44,SALEM,2022-02-27,20,26.65,0,14
6221455240741654807e1c45,MONTEREY,2022-03-02,57,27.385964912280702,0,53
6221455240741654807e1c46,CRESTVIEW,2022-03-02,26,27.0,0,25
6221455240741654807e1c47,MEDFORD,2022-02-28,11,25.90909090909091,0,8
6221455240741654807e1c48,COLORADO SPRINGS,2022-02-26,59,26.203389830508474,0,41
6221455240741654807e1c49,JACKSONVILLE,2022-02-27,264,26.90530303030303,1,179
6221455240741654807e1c4a,FAYETTEVILLE,2022-02-28,83,26.240963855421686,0,63
6221455240741654807e1c4b,BATTLE CREEK,2022-03-01,4,28.0,0,4
6221455240741654807e1c4c,HAGERSTOWN,2022-02-28,14,25.285714285714285,0,10
6221455240741654807e1c4d,BATON ROUGE,2022-02-28,281,27.13879003558719,1,181
6221455240741654807e1c4e,HELENA,2022-02-28,1,24.0,0,1
6221455240741654807e1c4f,COLUMBUS,2022-03-01,347,27.080691642651296,0,241
6221455240741654807e1c50,ATLANTA,2022-03-02,1093,26.975297346752058,3,970
6221455240741654807e1c51,PLATTSBURGH,2022-02-25,7,28.0,0,7
6221455240741654807e1c52,VIRGINIA CITY,2022-02-27,13,26.153846153846153,0,9
6221455240741654807e1c53,KNOXVILLE,2022-03-01,69,26.130434782608695,0,52
6221455240741654807e1c54,MONROE,2022-03-02,33,27.87878787878788,0,30
6221455240741654807e1c55,FORT SMITH,2022-02-28,4,24.5,0,3
6221455240741654807e1c56,LAKE CHARLES,2022-02-26,82,27.085365853658537,1,54
6221455240741654807e1c57,ZANESVILLE,2022-02-26,15,26.4,0,12
6221455240741654807e1c58,ROSWELL,2022-02-26,13,25.692307692307693,0,9
6221455240741654807e1c59,HUNTINGTON,2022-02-27,3,24.0,0,2
6221455240741654807e1c5a,PUEBLO,2022-03-01,24,27.25,0,19
6221455240741654807e1c5b,BILLINGS,2022-02-25,5,28.4,0,4
6221455240741654807e1c5c,MANCHESTER,2022-02-25,2,25.0,0,1
6221455240741654807e1c5d,ST. AUGUSTINE,2022-03-02,32,26.4375,1,31
6221455240741654807e1c5e,FARGO,2022-03-02,2,28.5,0,2
6221455240741654807e1c5f,HIGH POINT,2022-02-25,34,25.176470588235293,0,27
6221455240741654807e1c60,CRESTVIEW,2022-03-01,29,26.75862068965517,0,22
6221455240741654807e1c61,NEWPORT NEWS,2022-02-28,34,27.264705882352942,0,26
6221455240741654807e1c62,WICHITA,2022-02-25,58,27.086206896551722,0,41
6221455240741654807e1c63,STILLWATER,2022-02-25,8,26.75,0,6
6221455240741654807e1c64,NEW YORK,2022-02-27,824,26.180825242718445,0,459
6221455240741654807e1c65,YAKIMA,2022-02-28,15,26.466666666666665,0,12
